Detailed Statistics Departures  
Origin Airport: Houston, TX: George Bush Intercontinental/Houston (IAH)
Airline: Alaska Airlines Inc. (AS)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Departure delay (Minutes)
"AS","06/01/2022","0698","N478AS","SEA","3"
"AS","06/02/2022","0263","N459AS","SEA","-3"
"AS","06/02/2022","0698","N471AS","SEA","-3"
"AS","06/03/2022","0263","N491AS","SEA","29"
"AS","06/03/2022","0698","N919AK","SEA","11"
"AS","06/04/2022","0263","N270AK","SEA","-7"
"AS","06/04/2022","0698","N291BT","SEA","2"
"AS","06/05/2022","0263","N468AS","SEA","14"
"AS","06/05/2022","0698","N931AK","SEA","46"
"AS","06/06/2022","0263","N462AS","SEA","-10"
"AS","06/06/2022","0698","N268AK","SEA","0"
"AS","06/07/2022","0263","N248AK","SEA","43"
"AS","06/07/2022","0698","N280AK","SEA","-9"
"AS","06/08/2022","0263","N442AS","SEA","-2"
"AS","06/08/2022","0698","N433AS","SEA","-11"
"AS","06/09/2022","0263","N291BT","SEA","-2"
"AS","06/09/2022","0698","N293AK","SEA","2"
"AS","06/10/2022","0263","N928AK","SEA","-5"
"AS","06/10/2022","0698","N440AS","SEA","-7"
"AS","06/11/2022","0263","N403AS","SEA","0"
"AS","06/11/2022","0698","N453AS","SEA","7"
"AS","06/12/2022","0263","N974AK","SEA","-2"
"AS","06/12/2022","0698","N275AK","SEA","-2"
"AS","06/13/2022","0263","N275AK","SEA","-13"
"AS","06/13/2022","0698","N284AK","SEA","3"
"AS","06/14/2022","0263","N931AK","SEA","-4"
"AS","06/14/2022","0698","N525AS","SEA","-6"
"AS","06/15/2022","0263","N280AK","SEA","-8"
"AS","06/15/2022","0698","N285AK","SEA","-10"
"AS","06/16/2022","0263","N921AK","SEA","-10"
"AS","06/16/2022","0698","N462AS","SEA","39"
"AS","06/17/2022","0263","N440AS","SEA","-8"
"AS","06/17/2022","0698","N253AK","SEA","31"
"AS","06/18/2022","0263","N285AK","SEA","13"
"AS","06/18/2022","0698","N462AS","SEA","-7"
"AS","06/19/2022","0263","N972AK","SEA","12"
"AS","06/19/2022","0698","N253AK","SEA","-12"
"AS","06/20/2022","0263","N971AK","SEA","35"
"AS","06/20/2022","0698","N479AS","SEA","-5"
"AS","06/21/2022","0263","N467AS","SEA","7"
"AS","06/21/2022","0698","N932AK","SEA","19"
"AS","06/22/2022","0263","N921AK","SEA","1"
"AS","06/22/2022","0698","N224AK","SEA","-1"
"AS","06/23/2022","0263","N288AK","SEA","21"
"AS","06/23/2022","0698","N251AK","SEA","1"
"AS","06/24/2022","0263","N402AS","SEA","0"
"AS","06/24/2022","0698","N479AS","SEA","6"
"AS","06/25/2022","0263","N287AK","SEA","29"
"AS","06/25/2022","0698","N273AK","SEA","0"
"AS","06/26/2022","0263","N264AK","SEA","10"
"AS","06/26/2022","0698","N468AS","SEA","53"
"AS","06/27/2022","0263","N931AK","SEA","33"
"AS","06/27/2022","0698","N915AK","SEA","1"
"AS","06/28/2022","0263","N976AK","SEA","10"
"AS","06/28/2022","0698","N453AS","SEA","-7"
"AS","06/29/2022","0263","N407AS","SEA","-7"
"AS","06/29/2022","0698","N440AS","SEA","6"
"AS","06/30/2022","0263","N280AK","SEA","-8"
"AS","06/30/2022","0698","N290AK","SEA","-7"
"AS","07/01/2022","0263","N468AS","SEA","22"
"AS","07/01/2022","0698","N563AS","SEA","6"
"AS","07/02/2022","0263","N472AS","SEA","16"
"AS","07/02/2022","0698","N408AS","SEA","10"
"AS","07/03/2022","0263","N926AK","SEA","10"
"AS","07/03/2022","0698","N288AK","SEA","-1"
"AS","07/04/2022","0263","N915AK","SEA","-3"
"AS","07/04/2022","0698","N493AS","SEA","2"
"AS","07/05/2022","0263","N974AK","SEA","11"
"AS","07/06/2022","0263","N933AK","SEA","29"
"AS","07/06/2022","0698","N935AK","SEA","2"
"AS","07/07/2022","0263","N924AK","SEA","6"
"AS","07/07/2022","0698","N972AK","SEA","-8"
"AS","07/08/2022","0263","N936AK","SEA","-1"
"AS","07/08/2022","0698","N298AK","SEA","-10"
"AS","07/09/2022","0263","N479AS","SEA","8"
"AS","07/09/2022","0698","N272AK","SEA","-5"
"AS","07/10/2022","0263","N280AK","SEA","16"
"AS","07/10/2022","0698","N274AK","SEA","-7"
"AS","07/11/2022","0263","N937AK","SEA","14"
"AS","07/11/2022","0698","N419AS","SEA","-1"
"AS","07/12/2022","0263","N919AK","SEA","24"
"AS","07/12/2022","0698","N408AS","SEA","-4"
"AS","07/13/2022","0263","N472AS","SEA","6"
"AS","07/13/2022","0698","N281AK","SEA","27"
"AS","07/14/2022","0263","N284AK","SEA","-7"
"AS","07/14/2022","0698","N285AK","SEA","-5"
"AS","07/15/2022","0263","N971AK","SEA","4"
"AS","07/15/2022","0698","N934AK","SEA","40"
"AS","07/16/2022","0263","N975AK","SEA","7"
"AS","07/16/2022","0698","N297AK","SEA","0"
"AS","07/17/2022","0263","N264AK","SEA","-5"
"AS","07/17/2022","0698","N493AS","SEA","-5"
"AS","07/18/2022","0263","N976AK","SEA","0"
"AS","07/18/2022","0698","N934AK","SEA","4"
"AS","07/19/2022","0263","N926AK","SEA","29"
"AS","07/19/2022","0698","N929AK","SEA","2"
"AS","07/20/2022","0263","N297AK","SEA","47"
"AS","07/20/2022","0698","N935AK","SEA","-2"
"AS","07/21/2022","0263","N938AK","SEA","14"
"AS","07/21/2022","0698","N918AK","SEA","-2"
"AS","07/22/2022","0263","N419AS","SEA","11"
"AS","07/22/2022","0698","N293AK","SEA","8"
"AS","07/23/2022","0263","N323AS","SEA","39"
"AS","07/23/2022","0698","N248AK","SEA","0"
"AS","07/24/2022","0263","N978AK","SEA","5"
"AS","07/24/2022","0698","N268AK","SEA","41"
"AS","07/25/2022","0263","N494AS","SEA","17"
"AS","07/25/2022","0698","N260AK","SEA","6"
"AS","07/26/2022","0263","N284AK","SEA","21"
"AS","07/26/2022","0698","N224AK","SEA","-3"
"AS","07/27/2022","0263","N913AK","SEA","0"
"AS","07/27/2022","0698","N291BT","SEA","-5"
"AS","07/28/2022","0263","N977AK","SEA","20"
