YEAR,QUARTER,MONTH,FL_DATE,TAIL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_NM,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DIV_DISTANCE,,
1,2,3,40,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,18,28,25,8,27,2,2,1,9,2,5,2,5,1
1,2,3,51,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,12,21,21,8,20,1,1,1,2,2,2,2,2,1
1,2,2,30,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,15,14,16,5,21,1,1,1,2,2,2,2,2,1
1,2,5,90,74,1,1,1,1,1,1,1,2,2,2,2,2,2,2,35,26,46,62,9,45,2,3,1,10,4,6,2,8,1
1,3,6,92,76,1,1,1,1,1,1,1,3,3,3,3,3,3,3,46,22,55,70,14,55,2,2,2,17,5,9,2,17,2
1,1,2,26,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,11,16,19,6,17,1,1,1,1,1,1,1,1,1
1,1,2,49,46,1,1,1,1,1,1,1,2,2,2,2,2,2,2,35,17,45,41,13,38,1,1,2,9,2,5,2,7,2
1,3,6,139,108,1,1,1,1,1,1,1,4,4,4,4,4,4,4,52,29,88,104,13,62,2,2,1,19,3,14,2,19,1
1,3,5,99,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,20,49,40,8,36,1,1,1,11,3,4,2,9,1
1,1,1,24,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,16,16,6,18,1,1,1,3,2,3,2,2,1
1,1,2,30,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,14,26,23,8,22,1,1,1,6,3,5,2,3,1
1,1,3,40,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,19,26,28,10,29,2,2,1,7,2,3,2,4,1
1,2,5,101,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,29,45,46,7,48,1,1,1,7,2,5,2,6,1
1,4,6,151,111,1,1,1,1,1,1,1,2,2,2,2,2,2,2,44,26,51,62,9,59,1,1,1,12,5,9,2,11,1
1,2,2,29,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,14,15,6,19,1,1,1,2,2,2,2,2,1
1,3,7,192,109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54,30,67,71,12,63,2,2,2,23,2,16,2,11,2
1,1,2,36,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,6,16,19,12,23,1,1,1,2,2,2,2,2,1
1,1,1,24,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,14,18,18,4,21,1,1,1,4,2,5,2,4,1
1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,4,4,1,1,1,3,2,3,2,3,1
1,4,11,284,199,1,1,1,1,1,1,1,2,3,2,2,2,2,2,78,35,107,115,24,84,2,4,2,30,10,21,2,30,2
1,1,2,27,21,1,1,1,1,1,1,1,2,2,2,2,2,2,2,18,15,20,21,7,19,1,1,1,3,2,3,2,3,1
1,2,3,40,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,17,19,24,7,23,1,1,1,2,3,4,2,3,1
1,1,1,31,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,11,20,22,10,24,1,1,1,4,2,2,2,4,1
1,2,2,27,23,1,1,1,1,1,1,1,2,2,2,2,2,2,2,17,15,22,25,5,23,1,1,1,5,2,5,2,3,1
1,1,1,24,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,13,14,8,17,1,1,1,2,2,2,2,2,1
1,3,6,139,89,1,1,1,1,1,1,1,2,2,2,2,2,2,2,53,29,91,94,13,66,1,1,1,23,4,16,2,18,1
1,2,3,30,26,1,1,1,1,1,1,1,2,2,2,2,2,2,2,17,16,26,26,14,25,2,3,2,4,2,5,2,4,2
1,1,2,46,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,16,34,34,11,37,1,1,1,12,2,4,2,9,1
1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,3,1,1,1,2,2,2,2,2,1
1,3,5,111,92,1,1,1,1,1,1,1,3,3,3,3,3,3,3,31,27,67,71,12,47,2,3,1,10,3,10,2,3,1
1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1
1,3,6,82,64,1,1,1,1,1,1,1,3,3,3,3,3,3,3,39,18,53,69,16,46,1,1,1,15,2,7,2,16,1
1,1,2,34,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,21,23,15,25,1,1,1,5,3,4,2,3,1
1,4,8,167,131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,20,57,67,12,47,2,2,1,4,3,3,2,3,1
1,2,2,30,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,13,23,21,5,23,1,1,1,4,2,3,2,5,1
1,2,2,30,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,13,23,19,11,22,1,1,1,3,2,3,2,3,1
1,2,3,7,7,1,1,1,1,1,1,1,2,2,2,2,2,2,2,6,7,7,7,5,6,1,1,1,3,2,3,2,5,1
1,2,3,32,31,1,1,1,1,1,1,1,2,2,2,2,2,2,2,15,12,19,24,9,21,1,1,1,2,2,2,2,2,1
1,1,2,44,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,22,37,32,11,37,1,1,1,7,2,16,2,7,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,2,22,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,11,17,22,7,22,1,1,1,3,2,2,2,4,1
1,2,2,20,18,1,1,1,1,1,1,1,3,3,3,3,3,3,3,13,11,15,18,7,17,1,1,1,4,2,3,2,2,1
1,4,9,232,152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,28,74,87,16,75,2,2,1,18,8,11,2,21,1
1,3,4,63,48,1,1,1,1,1,1,1,3,3,3,3,3,3,3,27,21,41,48,17,35,1,1,1,9,2,6,2,3,1
1,1,2,26,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,12,19,18,3,19,1,1,1,2,2,2,2,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1
1,3,5,63,50,1,1,1,1,1,1,1,2,2,2,2,2,2,2,40,13,39,38,8,39,1,1,1,14,2,6,2,5,1
1,2,3,29,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,14,21,20,11,25,1,1,1,7,3,10,2,3,1
1,2,3,40,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,18,23,28,13,26,1,1,1,6,4,8,2,5,1
1,2,4,85,65,1,1,1,1,1,1,1,3,3,3,3,3,3,3,35,20,55,63,16,44,1,1,1,10,6,6,2,7,1
1,3,8,234,165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,26,57,63,36,53,1,1,1,7,2,10,2,3,1
1,1,2,50,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,17,35,37,10,28,1,1,1,4,2,3,2,4,1
1,3,5,106,66,1,1,1,1,1,1,1,3,3,3,3,3,3,3,56,27,79,89,12,63,2,2,1,20,2,12,2,17,1
1,3,4,92,80,1,1,1,1,1,1,1,3,3,3,3,3,3,3,47,28,61,67,11,55,2,2,1,21,2,14,2,18,1
1,2,3,40,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,14,27,29,9,29,1,1,1,6,3,3,2,3,1
1,1,2,27,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,14,22,21,6,24,1,1,1,7,2,5,2,6,1
1,1,3,57,49,1,1,1,1,1,1,1,2,2,2,2,2,2,2,27,21,40,43,11,33,1,1,1,6,2,2,2,3,1
1,1,1,23,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,12,19,19,8,20,1,1,1,6,2,4,2,5,1
1,1,2,28,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,14,22,21,12,23,2,2,1,6,2,5,2,4,1
1,1,2,28,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,10,21,21,7,22,1,1,1,3,2,2,2,3,1
1,1,2,52,36,1,1,1,1,1,1,1,2,2,2,2,2,2,2,21,19,34,37,14,27,2,2,1,6,2,3,2,4,1
1,2,5,130,90,1,1,1,1,1,1,1,4,4,4,4,4,4,4,49,28,65,84,20,70,2,3,1,17,3,18,2,17,1
1,4,11,325,144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,57,33,92,108,28,78,2,2,2,24,2,16,2,15,2
1,3,7,158,113,1,1,1,1,1,1,1,4,4,4,4,4,4,4,40,28,78,104,19,57,1,1,1,11,3,10,2,8,1
1,2,4,64,45,1,1,1,1,1,1,1,2,2,2,2,2,2,2,22,14,26,33,28,34,2,2,1,7,2,5,2,2,1
1,2,2,30,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,16,19,24,6,19,1,1,1,3,2,3,2,3,1
1,1,1,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,11,10,4,9,1,1,1,2,2,2,2,2,1
1,1,2,21,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,10,16,14,7,14,2,2,1,1,1,1,1,1,1
1,4,9,132,111,1,1,1,1,1,1,1,3,3,3,3,3,3,3,47,26,87,93,19,67,2,2,1,16,3,12,2,12,1
1,1,1,26,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,16,17,20,14,23,1,1,1,7,2,7,2,3,1
1,3,7,96,72,1,1,1,1,1,1,1,3,3,3,3,3,3,3,43,25,63,75,18,50,1,1,1,12,2,7,2,9,1
1,4,10,213,116,1,1,1,1,1,1,1,2,3,2,2,2,2,2,69,31,113,124,10,90,2,2,1,18,10,23,2,21,1
1,1,2,36,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,13,20,23,8,24,1,1,1,4,2,5,2,3,1
1,1,2,18,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,16,17,4,15,1,1,1,4,2,3,2,4,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3,8,236,142,1,1,1,1,1,1,1,2,2,2,2,2,2,2,83,33,97,100,16,87,2,2,1,36,3,16,2,29,1
1,4,12,309,158,1,1,1,1,1,1,1,2,2,2,2,2,2,2,88,41,106,125,25,110,2,4,2,35,5,44,2,34,2
1,2,6,137,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48,23,57,59,13,51,2,4,1,14,4,7,2,9,1
1,1,2,25,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,16,22,21,8,22,1,1,1,6,2,4,2,4,1
1,1,2,44,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,17,35,29,5,29,1,1,1,7,2,5,2,8,1
1,3,4,86,76,1,1,1,1,1,1,1,2,2,2,2,2,2,2,26,22,37,55,14,36,2,2,1,5,2,4,2,3,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,4,6,149,91,1,1,1,1,1,1,1,5,5,5,5,5,4,4,54,26,92,92,11,59,1,1,1,21,4,10,2,16,1
1,2,2,17,17,1,1,1,1,1,1,1,2,2,2,2,2,2,2,12,9,14,14,5,12,1,1,1,3,2,2,2,3,1
1,2,5,98,57,1,1,1,1,1,1,1,3,3,3,3,3,3,3,42,20,63,72,10,53,1,1,1,10,5,6,2,11,1
1,3,9,184,145,1,1,1,1,1,1,1,2,2,2,2,2,2,2,69,28,85,93,25,76,2,2,1,27,3,12,2,22,1
1,1,2,31,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,19,24,25,11,25,2,3,1,6,2,4,2,3,1
1,2,4,68,62,1,1,1,1,1,1,1,2,2,2,2,2,2,2,28,17,45,44,10,40,2,2,1,12,3,6,2,5,1
1,1,2,36,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,15,22,25,9,27,2,2,1,7,2,3,2,4,1
1,1,2,36,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,14,22,24,19,26,1,1,1,5,3,6,2,2,1
1,2,3,39,35,1,1,1,1,1,1,1,2,2,2,2,2,2,2,22,15,30,30,15,29,1,1,1,6,2,4,2,4,1
1,4,6,135,77,1,1,1,1,1,1,1,3,3,3,3,3,3,3,44,23,69,72,18,54,2,3,1,15,2,13,2,10,1
1,2,3,40,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,17,21,26,10,27,2,2,1,4,2,4,2,3,1
1,2,3,43,38,1,1,1,1,1,1,1,2,2,2,2,2,2,2,19,20,28,30,9,31,1,1,1,5,3,4,2,3,1
1,1,1,24,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,8,16,18,11,20,1,1,1,4,2,2,2,4,1
1,1,1,15,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,9,14,14,9,14,2,2,1,6,2,5,2,6,1
1,2,2,29,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,13,15,19,7,19,1,1,1,2,2,2,2,2,1
1,2,3,35,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,17,25,26,7,28,1,1,1,6,2,5,2,6,1
1,2,2,48,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,21,22,10,23,1,1,1,2,2,3,2,2,1
1,2,3,47,46,1,1,1,1,1,1,1,2,2,2,2,2,2,2,29,18,40,41,7,35,1,1,1,8,3,5,2,3,1
1,3,6,77,65,1,1,1,1,1,1,1,3,3,3,3,3,3,3,38,20,52,55,18,50,1,1,1,9,2,6,2,11,1
1,1,2,28,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,11,25,26,6,21,1,1,1,6,2,3,2,3,1
1,2,3,29,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,14,18,19,7,22,1,1,1,4,4,4,2,5,1
1,3,4,74,62,1,1,1,1,1,1,1,2,2,2,2,2,2,2,29,23,50,52,6,39,1,1,1,6,2,3,2,3,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,24,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,19,19,6,20,1,1,1,3,2,3,2,3,1
1,1,1,24,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,10,19,21,7,20,1,1,2,1,1,1,1,1,2
1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,1
1,3,4,109,92,1,1,1,1,1,1,1,2,2,2,2,2,2,2,29,22,49,57,16,37,2,2,1,8,3,4,2,5,1
1,2,3,27,27,1,1,1,1,1,1,1,2,2,2,2,2,2,2,13,13,17,19,6,18,1,1,1,3,2,2,2,2,1
1,1,2,32,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,15,27,29,9,27,1,1,1,11,2,7,2,4,1
1,2,2,56,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,20,42,38,11,32,2,2,1,8,2,3,2,7,1
1,2,2,59,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,20,46,44,10,41,1,1,1,15,2,9,2,9,1
1,1,2,25,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,12,16,19,8,18,1,1,1,6,2,4,2,7,1
1,1,1,25,24,1,1,1,1,1,1,1,2,2,2,2,2,2,2,13,13,18,17,5,19,1,1,1,3,2,2,2,3,1
1,2,2,54,47,1,1,1,1,1,1,1,2,2,2,2,2,2,2,22,17,35,40,19,32,1,1,1,6,2,4,2,4,1
1,1,1,24,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,12,17,3,16,1,1,1,2,2,2,2,2,1
1,2,3,35,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,18,28,24,7,24,1,1,1,5,2,5,2,8,1
1,2,3,30,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,16,21,22,6,22,1,1,1,5,3,2,2,4,1
1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1
1,1,3,61,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,14,24,35,10,33,1,1,1,4,3,4,2,2,1
1,1,1,17,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,12,15,15,8,16,1,1,2,4,2,4,2,3,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3,4,56,47,1,1,1,1,1,1,1,2,2,1,2,2,1,1,27,16,39,43,9,38,1,1,1,7,2,4,2,5,1
1,3,7,156,121,1,1,1,1,1,1,1,2,2,2,2,2,2,2,40,31,79,80,29,58,1,1,1,16,2,15,2,10,1
1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1
1,2,3,56,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,20,36,42,13,40,2,3,1,11,2,5,2,9,1
1,2,5,78,62,1,1,1,1,1,1,1,2,2,2,2,2,2,2,33,26,52,50,14,42,1,1,1,15,2,14,2,6,1
1,2,2,30,23,1,1,1,1,1,1,1,2,2,2,2,2,2,2,21,17,23,23,10,26,1,1,1,7,2,3,2,8,1
1,2,5,68,40,1,1,1,1,1,1,1,2,2,2,2,2,2,2,29,28,43,51,15,40,2,2,1,8,2,9,2,3,1
1,2,4,119,104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,27,63,67,27,67,2,2,1,23,6,14,2,22,1
1,2,3,40,35,1,1,1,1,1,1,1,3,3,3,3,3,3,3,21,13,27,29,6,23,1,1,1,6,2,4,2,6,1
1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3,7,147,67,1,1,1,1,1,1,1,4,4,4,4,4,4,4,45,24,93,96,19,56,1,1,1,11,8,9,2,13,1
1,1,2,32,28,1,1,1,1,1,1,1,2,2,2,2,2,2,2,23,19,22,24,9,27,2,2,1,5,2,6,2,5,1
1,4,10,252,102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,57,37,88,101,23,80,2,3,2,24,4,26,2,14,2
1,2,2,30,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,11,16,15,5,15,2,3,1,4,2,3,2,4,1
1,2,3,40,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,19,28,27,17,29,2,2,1,9,2,4,2,7,1
1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,10,8,10,3,9,2,2,1,3,2,2,2,3,1
1,4,11,328,188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54,28,69,72,23,69,2,2,2,19,5,13,2,12,2
1,3,3,30,20,1,1,1,1,1,1,1,2,2,2,2,2,1,1,11,11,15,18,5,17,1,1,1,1,1,1,1,1,1
1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1
1,1,1,14,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,12,14,14,6,14,1,1,1,8,2,4,2,7,1
1,2,4,59,51,1,1,1,1,1,1,1,2,2,2,2,2,2,2,25,21,43,50,13,44,2,2,1,7,2,10,2,6,1
1,4,9,120,98,1,1,1,1,1,1,1,3,3,3,3,3,3,3,46,24,77,70,11,54,2,3,1,15,2,7,2,16,1
1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1
1,3,4,65,36,1,1,1,1,1,1,1,2,2,2,2,2,2,2,36,21,52,49,19,41,2,2,1,13,2,7,2,8,1
1,2,4,116,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,25,58,66,9,56,2,3,1,9,2,10,2,10,1
1,1,1,17,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,10,15,14,7,14,2,2,1,4,3,2,2,4,1
1,1,2,16,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,9,13,14,6,14,2,2,1,2,2,2,2,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,3,35,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,11,22,27,11,26,1,1,1,6,2,6,2,4,1
1,2,4,71,60,1,1,1,1,1,1,1,3,3,3,3,3,3,3,29,18,46,52,7,39,1,1,1,8,2,4,2,5,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,4,46,40,1,1,1,1,1,1,1,2,2,2,2,2,2,2,28,18,35,34,8,32,1,1,1,10,2,7,2,7,1
1,2,6,106,72,1,1,1,1,1,1,1,2,2,2,2,2,2,2,45,19,62,55,13,51,1,1,1,14,3,4,2,10,1
1,4,7,144,118,1,1,1,1,1,1,1,3,3,3,3,3,3,3,51,29,82,86,13,61,2,3,2,19,4,13,2,14,2
1,2,4,95,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,23,58,56,6,54,2,2,1,10,9,9,2,16,1
1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1
1,2,4,47,23,1,1,1,1,1,1,1,2,2,2,2,2,2,2,23,20,27,31,5,31,1,1,1,6,3,5,2,5,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,10,12,13,5,11,1,1,1,7,2,5,2,4,1
1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,2,3,1,1,1,2,2,2,2,2,1
1,1,3,63,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,21,37,39,9,42,1,1,1,10,3,14,2,6,1
1,2,5,108,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,27,61,61,12,57,2,2,1,19,2,4,2,16,1
1,2,5,146,95,1,1,1,1,1,1,1,3,3,3,3,3,3,3,42,30,51,53,13,48,2,2,1,11,2,12,2,8,1
1,4,9,227,109,1,1,1,1,1,1,1,2,2,2,2,2,2,2,59,28,113,129,15,71,2,2,1,31,3,14,2,20,1
1,2,5,103,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,24,42,51,4,49,1,1,1,9,2,4,2,4,1
1,2,5,126,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66,32,83,88,23,85,2,3,2,26,3,33,2,24,2
1,4,12,290,183,1,1,1,1,1,1,1,2,2,2,2,2,2,2,82,28,128,128,19,95,2,4,2,37,8,20,2,34,2
1,3,5,125,57,1,1,1,1,1,1,1,3,3,3,3,3,3,3,31,18,49,61,11,46,1,1,1,10,2,6,2,5,1
1,2,2,30,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,14,21,21,10,18,1,1,1,4,2,4,2,3,1
1,2,2,20,18,1,1,1,1,1,1,1,2,2,2,2,2,1,1,13,11,18,18,7,17,1,1,1,3,2,6,2,6,1
1,4,8,217,141,1,1,1,1,1,1,1,2,2,2,2,2,1,1,67,23,105,114,14,74,2,3,1,27,2,9,2,29,1
1,1,2,30,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,16,21,22,8,22,2,4,1,3,2,4,2,5,1
1,2,2,30,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,12,18,19,7,21,1,1,1,3,2,2,2,3,1
1,2,4,101,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,30,68,70,18,61,2,2,1,21,3,14,2,17,1
1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,4,4,2,2,1,2,2,2,2,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,3,49,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,17,34,31,11,35,2,3,1,10,2,4,2,7,1
1,2,4,106,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,30,58,57,9,54,2,2,1,12,3,10,2,13,1
1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,5,6,7,2,7,1,1,1,1,1,1,1,1,1
1,4,9,241,96,1,1,1,1,1,1,1,2,2,2,2,2,2,2,68,26,92,112,12,86,2,2,1,28,7,16,2,35,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,5,4,4,2,2,1,1,1,1,1,1,1
1,4,6,99,61,1,1,1,1,1,1,1,2,2,2,2,2,2,2,28,17,60,66,10,44,2,2,1,8,3,6,2,3,1
1,1,2,18,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,11,12,14,8,12,2,2,1,2,2,2,2,2,1
1,2,4,50,47,1,1,1,1,1,1,1,2,2,2,2,2,2,2,26,18,35,36,13,34,1,1,1,8,2,5,2,4,1
1,1,1,20,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,11,15,20,7,18,1,1,1,7,2,2,2,6,1
1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,4,1,1,1,2,2,2,2,2,1
1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1
1,3,7,190,134,1,1,1,1,1,1,1,2,2,2,2,2,2,2,66,27,83,87,17,73,2,2,1,23,7,13,2,25,1
1,4,12,363,111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,38,88,96,16,82,2,3,1,28,2,22,2,19,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,2,30,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,11,19,21,10,24,1,1,1,2,2,2,2,2,1
1,3,6,114,84,1,1,1,1,1,1,1,3,3,3,3,3,2,2,51,25,74,81,18,58,2,2,1,22,2,12,2,18,1
1,1,3,85,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,20,48,48,19,43,1,1,2,5,3,7,2,3,2
1,2,2,30,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,18,19,22,4,23,1,1,1,4,2,5,2,2,1
